0.061, s00, 0, 5.01823, 0, 0, 0.7194, 0
0.062, s00, 0, 5.01895, 0, 0, 0.733025, 0
0.063, s00, 0, 5.01968, 0, 0, 0.74665, 0
0.064, s00, 0, 5.02043, 0, 0, 0.760275, 0
0.065, s00, 0, 5.02119, 0, 0, 0.7739, 0
0.066, s00, 0, 5.02196, 0, 0, 0.787525, 0
0.067, s00, 0, 5.02275, 0, 0, 0.80115, 0
0.068, s00, 0, 5.02355, 0, 0, 0.814775, 0
0.069, s00, 0, 5.02437, 0, 0, 0.8284, 0
0.07, s00, 0, 5.0252, 0, 0, 0.842025, 0
0.071, s00, 0, 5.02604, 0, 0, 0.85565, 0
0.072, s00, 0, 5.02689, 0, 0, 0.869275, 0
0.073, s00, 0, 5.02776, 0, 0, 0.8829, 0
0.074, s00, 0, 5.02865, 0, 0, 0.896525, 0
0.075, s00, 0, 5.02954, 0, 0, 0.91015, 0
0.076, s00, 0, 5.03045, 0, 0, 0.923775, 0
0.077, s00, 0, 5.03138, 0, 0, 0.9374, 0
0.078, s00, 0, 5.03231, 0, 0, 0.951025, 0
0.079, s00, 0, 5.03326, 0, 0, 0.96465, 0
0.08, s00, 0, 5.03423, 0, 0, 0.978275, 0
0.081, s00, 0, 5.03521, 0, 0, 0.9919, 0
0.082, s00, 0, 5.0362, 0, 0, 1.00552, 0
0.083, s00, 0, 5.0372, 0, 0, 1.01915, 0
0.084, s00, 0, 5.03822, 0, 0, 1.03277, 0
0.085, s00, 0, 5.03926, 0, 0, 1.0464, 0
0.086, s00, 0, 5.0403, 0, 0, 1.06002, 0
0.087, s00, 0, 5.04136, 0, 0, 1.07365, 0
0.088, s00, 0, 5.04244, 0, 0, 1.08727, 0
0.089, s00, 0, 5.04352, 0, 0, 1.1009, 0
0.09, s00, 0, 5.04462, 0, 0, 1.11452, 0
0.091, s00, 0, 5.04574, 0, 0, 1.12815, 0
0.092, s00, 0, 5.04687, 0, 0, 1.14177, 0
0.093, s00, 0, 5.04801, 0, 0, 1.1554, 0
0.094, s00, 0, 5.04916, 0, 0, 1.16902, 0
0.095, s00, 0, 5.05033, 0, 0, 1.18265, 0
0.096, s00, 0, 5.05152, 0, 0, 1.19627, 0
0.097, s00, 0, 5.05271, 0, 0, 1.2099, 0
0.098, s00, 0, 5.05392, 0, 0, 1.22352, 0
0.099, s00, 0, 5.05515, 0, 0, 1.23715, 0
0.1, s00, 0, 5.05638, 0, 0, 1.25077, 0
0.101, s00, 0, 5.05763, 0, 0, 1.2644, 0
0.102, s00, 0, 5.0589, 0, 0, 1.27802, 0
0.103, s00, 0, 5.06018, 0, 0, 1.29165, 0
0.104, s00, 0, 5.06147, 0, 0, 1.30527, 0
0.105, s00, 0, 5.06277, 0, 0, 1.3189, 0
0.106, s00, 0, 5.06409, 0, 0, 1.33252, 0
0.107, s00, 0, 5.06542, 0, 0, 1.34615, 0
0.108, s00, 0, 5.06677, 0, 0, 1.35977, 0
0.109, s00, 0, 5.06813, 0, 0, 1.3734, 0
0.11, s00, 0, 5.0695, 0, 0, 1.38702, 0
0.111, s00, 0, 5.07089, 0, 0, 1.40065, 0
0.112, s00, 0, 5.07229, 0, 0, 1.41427, 0
0.113, s00, 0, 5.07371, 0, 0, 1.4279, 0
0.114, s00, 0, 5.07513, 0, 0, 1.44152, 0
0.115, s00, 0, 5.07658, 0, 0, 1.45515, 0
0.116, s00, 0, 5.07803, 0, 0, 1.46877, 0
0.117, s00, 0, 5.0795, 0, 0, 1.4824, 0
0.118, s00, 0, 5.08098, 0, 0, 1.49602, 0
0.119, s00, 0, 5.08248, 0, 0, 1.50965, 0
0.12, s00, 0, 5.08399, 0, 0, 1.52327, 0
0.121, s00, 0, 5.08551, 0, 0, 1.5369, 0
0.122, s00, 0, 5.08705, 0, 0, 1.55052, 0
0.123, s00, 0, 5.0886, 0, 0, 1.56415, 0
0.124, s00, 0, 5.09016, 0, 0, 1.57777, 0
0.125, s00, 0, 5.09174, 0, 0, 1.5914, 0
0.126, s00, 0, 5.09333, 0, 0, 1.60502, 0
0.127, s00, 0, 5.09494, 0, 0, 1.61865, 0
0.128, s00, 0, 5.09655, 0, 0, 1.63227, 0
0.129, s00, 0, 5.09819, 0, 0, 1.6459, 0
0.13, s00, 0, 5.09983, 0, 0, 1.65952, 0
0.131, s00, 0, 5.10149, 0, 0, 1.67315, 0
0.132, s00, 0, 5.10317, 0, 0, 1.68677, 0
0.133, s00, 0, 5.10485, 0, 0, 1.7004, 0
0.134, s00, 0, 5.10655, 0, 0, 1.71402, 0
0.135, s00, 0, 5.10827, 0, 0, 1.72765, 0
0.136, s00, 0, 5.10999, 0, 0, 1.74127, 0
0.137, s00, 0, 5.11174, 0, 0, 1.7549, 0
0.138, s00, 0, 5.11349, 0, 0, 1.76852, 0
0.139, s00, 0, 5.11526, 0, 0, 1.78215, 0
0.14, s00, 0, 5.11704, 0, 0, 1.79577, 0
0.141, s00, 0, 5.11884, 0, 0, 1.8094, 0
0.142, s00, 0, 5.12065, 0, 0, 1.82302, 0
0.143, s00, 0, 5.12247, 0, 0, 1.83665, 0
0.144, s00, 0, 5.12431, 0, 0, 1.85027, 0
0.145, s00, 0, 5.12616, 0, 0, 1.8639, 0
0.146, s00, 0, 5.12802, 0, 0, 1.87752, 0
0.147, s00, 0, 5.1299, 0, 0, 1.89115, 0
0.148, s00, 0, 5.13179, 0, 0, 1.90477, 0
0.149, s00, 0, 5.13369, 0, 0, 1.9184, 0
0.15, s00, 0, 5.13561, 0, 0, 1.93202, 0
0.151, s00, 0, 5.13754, 0, 0, 1.94565, 0
0.152, s00, 0, 5.13949, 0, 0, 1.95927, 0
0.153, s00, 0, 5.14145, 0, 0, 1.9729, 0
0.154, s00, 0, 5.14342, 0, 0, 1.98652, 0
0.155, s00, 0, 5.14541, 0, 0, 2.00015, 0
0.156, s00, 0, 5.14741, 0, 0, 2.01377, 0
0.157, s00, 0, 5.14942, 0, 0, 2.0274, 0
0.158, s00, 0, 5.15145, 0, 0, 2.04102, 0
0.159, s00, 0, 5.15349, 0, 0, 2.05465, 0
0.16, s00, 0, 5.15555, 0, 0, 2.06827, 0
0.161, s00, 0, 5.15761, 0, 0, 2.0819, 0
0.162, s00, 0, 5.1597, 0, 0, 2.09552, 0
0.163, s00, 0, 5.16179, 0, 0, 2.10915, 0
0.164, s00, 0, 5.1639, 0, 0, 2.12277, 0
0.165, s00, 0, 5.16602, 0, 0, 2.1364, 0
0.166, s00, 0, 5.16816, 0, 0, 2.15002, 0
0.167, s00, 0, 5.17031, 0, 0, 2.16365, 0
0.168, s00, 0, 5.17247, 0, 0, 2.17727, 0
0.169, s00, 0, 5.17465, 0, 0, 2.1909, 0
0.17, s00, 0, 5.17684, 0, 0, 2.20452, 0
0.171, s00, 0, 5.17905, 0, 0, 2.21815, 0
0.172, s00, 0, 5.18126, 0, 0, 2.23177, 0
0.173, s00, 0, 5.1835, 0, 0, 2.2454, 0
0.174, s00, 0, 5.18574, 0, 0, 2.25902, 0
0.175, s00, 0, 5.188, 0, 0, 2.27265, 0
0.176, s00, 0, 5.19027, 0, 0, 2.28627, 0
0.177, s00, 0, 5.19256, 0, 0, 2.2999, 0
0.178, s00, 0, 5.19486, 0, 0, 2.31352, 0
0.179, s00, 0, 5.19717, 0, 0, 2.32715, 0
0.18, s00, 0, 5.1995, 0, 0, 2.34077, 0
0.181, s00, 0, 5.20184, 0, 0, 2.3544, 0
0.182, s00, 0, 5.2042, 0, 0, 2.36802, 0
0.183, s00, 0, 5.20656, 0, 0, 2.38165, 0
0.184, s00, 0, 5.20894, 0, 0, 2.39527, 0
0.185, s00, 0, 5.21134, 0, 0, 2.4089, 0
0.186, s00, 0, 5.21375, 0, 0, 2.42252, 0
0.187, s00, 0, 5.21617, 0, 0, 2.43615, 0
0.188, s00, 0, 5.21861, 0, 0, 2.44977, 0
0.189, s00, 0, 5.22106, 0, 0, 2.4634, 0
0.19, s00, 0, 5.22352, 0, 0, 2.47702, 0
0.191, s00, 0, 5.226, 0, 0, 2.49065, 0
0.192, s00, 0, 5.22849, 0, 0, 2.50427, 0
0.193, s00, 0, 5.23099, 0, 0, 2.5179, 0
0.194, s00, 0, 5.23351, 0, 0, 2.53152, 0
0.195, s00, 0, 5.23604, 0, 0, 2.54515, 0
0.196, s00, 0, 5.23859, 0, 0, 2.55877, 0
0.197, s00, 0, 5.24115, 0, 0, 2.5724, 0
0.198, s00, 0, 5.24372, 0, 0, 2.58602, 0
0.199, s00, 0, 5.2463, 0, 0, 2.59965, 0
0.2, s00, 0, 5.2489, 0, 0, 2.61327, 0
0.201, s00, 0, 5.25152, 0, 0, 2.6269, 0
0.202, s00, 0, 5.25414, 0, 0, 2.64052, 0
0.203, s00, 0, 5.25678, 0, 0, 2.65415, 0
0.204, s00, 0, 5.25944, 0, 0, 2.66777, 0
0.205, s00, 0, 5.26211, 0, 0, 2.6814, 0
0.206, s00, 0, 5.26479, 0, 0, 2.69502, 0
0.207, s00, 0, 5.26748, 0, 0, 2.70865, 0
0.208, s00, 0, 5.27019, 0, 0, 2.72227, 0
0.209, s00, 0, 5.27291, 0, 0, 2.7359, 0
0.21, s00, 0, 5.27565, 0, 0, 2.74952, 0
0.211, s00, 0, 5.2784, 0, 0, 2.76315, 0
0.212, s00, 0, 5.28116, 0, 0, 2.77677, 0
0.213, s00, 0, 5.28394, 0, 0, 2.7904, 0
0.214, s00, 0, 5.28673, 0, 0, 2.80402, 0
0.215, s00, 0, 5.28953, 0, 0, 2.81765, 0
0.216, s00, 0, 5.29235, 0, 0, 2.83127, 0
0.217, s00, 0, 5.29518, 0, 0, 2.8449, 0
0.218, s00, 0, 5.29803, 0, 0, 2.85852, 0
0.219, s00, 0, 5.30089, 0, 0, 2.87215, 0
0.22, s00, 0, 5.30376, 0, 0, 2.88577, 0
0.221, s00, 0, 5.30664, 0, 0, 2.8994, 0
0.222, s00, 0, 5.30954, 0, 0, 2.91302, 0
0.223, s00, 0, 5.31246, 0, 0, 2.92665, 0
0.224, s00, 0, 5.31538, 0, 0, 2.94027, 0
0.225, s00, 0, 5.31832, 0, 0, 2.9539, 0
0.226, s00, 0, 5.32128, 0, 0, 2.96752, 0
0.227, s00, 0, 5.32424, 0, 0, 2.98115, 0
0.228, s00, 0, 5.32723, 0, 0, 2.99477, 0
0.229, s00, 0, 5.33022, 0, 0, 3.0084, 0
0.23, s00, 0, 5.33323, 0, 0, 3.02202, 0
0.231, s00, 0, 5.33625, 0, 0, 3.03565, 0
0.232, s00, 0, 5.33929, 0, 0, 3.04927, 0
0.233, s00, 0, 5.34234, 0, 0, 3.0629, 0
0.234, s00, 0, 5.3454, 0, 0, 3.07652, 0
0.235, s00, 0, 5.34848, 0, 0, 3.09015, 0
0.236, s00, 0, 5.35157, 0, 0, 3.10377, 0
0.237, s00, 0, 5.35467, 0, 0, 3.1174, 0
0.238, s00, 0, 5.35779, 0, 0, 3.13102, 0
0.239, s00, 0, 5.36092, 0, 0, 3.14465, 0
0.24, s00, 0, 5.36406, 0, 0, 3.15827, 0
0.241, s00, 0, 5.36722, 0, 0, 3.1719, 0
0.242, s00, 0, 5.37039, 0, 0, 3.18552, 0
0.243, s00, 0, 5.37358, 0, 0, 3.19915, 0
0.244, s00, 0, 5.37678, 0, 0, 3.21277, 0
0.245, s00, 0, 5.37999, 0, 0, 3.2264, 0
0.246, s00, 0, 5.38322, 0, 0, 3.24002, 0
0.247, s00, 0, 5.38646, 0, 0, 3.25365, 0
0.248, s00, 0, 5.38971, 0, 0, 3.26727, 0
0.249, s00, 0, 5.39298, 0, 0, 3.2809, 0
0.25, s00, 0, 5.39626, 0, 0, 3.29452, 0
0.251, s00, 0, 5.39955, 0, 0, 3.30815, 0
0.252, s00, 0, 5.40286, 0, 0, 3.32177, 0
0.253, s00, 0, 5.40618, 0, 0, 3.3354, 0
0.254, s00, 0, 5.40952, 0, 0, 3.34902, 0
0.255, s00, 0, 5.41287, 0, 0, 3.36265, 0
0.256, s00, 0, 5.41623, 0, 0, 3.37627, 0
0.257, s00, 0, 5.41961, 0, 0, 3.3899, 0
0.258, s00, 0, 5.423, 0, 0, 3.40352, 0
0.259, s00, 0, 5.4264, 0, 0, 3.41715, 0
0.26, s00, 0, 5.42982, 0, 0, 3.43077, 0
0.261, s00, 0, 5.43325, 0, 0, 3.4444, 0
0.262, s00, 0, 5.43669, 0, 0, 3.45802, 0
0.263, s00, 0, 5.44015, 0, 0, 3.47165, 0
0.264, s00, 0, 5.44362, 0, 0, 3.48527, 0
0.265, s00, 0, 5.44711, 0, 0, 3.4989, 0
0.266, s00, 0, 5.45061, 0, 0, 3.51252, 0
0.267, s00, 0, 5.45412, 0, 0, 3.52615, 0
0.268, s00, 0, 5.45764, 0, 0, 3.53977, 0
0.269, s00, 0, 5.46118, 0, 0, 3.5534, 0
0.27, s00, 0, 5.46474, 0, 0, 3.56702, 0
0.271, s00, 0, 5.4683, 0, 0, 3.58065, 0
0.272, s00, 0, 5.47189, 0, 0, 3.59427, 0
0.273, s00, 0, 5.47548, 0, 0, 3.6079, 0
0.274, s00, 0, 5.47909, 0, 0, 3.62152, 0
0.275, s00, 0, 5.48271, 0, 0, 3.63515, 0
0.276, s00, 0, 5.48634, 0, 0, 3.64877, 0
0.277, s00, 0, 5.48999, 0, 0, 3.6624, 0
0.278, s00, 0, 5.49366, 0, 0, 3.67602, 0
0.279, s00, 0, 5.49733, 0, 0, 3.68965, 0
0.28, s00, 0, 5.50102, 0, 0, 3.70327, 0
0.281, s00, 0, 5.50472, 0, 0, 3.7169, 0
0.282, s00, 0, 5.50844, 0, 0, 3.73052, 0
0.283, s00, 0, 5.51217, 0, 0, 3.74415, 0
0.284, s00, 0, 5.51592, 0, 0, 3.75777, 0
0.285, s00, 0, 5.51967, 0, 0, 3.7714, 0
0.286, s00, 0, 5.52345, 0, 0, 3.78502, 0
0.287, s00, 0, 5.52723, 0, 0, 3.79865, 0
0.288, s00, 0, 5.53103, 0, 0, 3.81227, 0
0.289, s00, 0, 5.53484, 0, 0, 3.8259, 0
0.29, s00, 0, 5.53867, 0, 0, 3.83952, 0
0.291, s00, 0, 5.54251, 0, 0, 3.85315, 0
0.292, s00, 0, 5.54636, 0, 0, 3.86677, 0
0.293, s00, 0, 5.55023, 0, 0, 3.8804, 0
0.294, s00, 0, 5.55411, 0, 0, 3.89402, 0
0.295, s00, 0, 5.558, 0, 0, 3.90765, 0
0.296, s00, 0, 5.56191, 0, 0, 3.92127, 0
0.297, s00, 0, 5.56583, 0, 0, 3.9349, 0
0.298, s00, 0, 5.56976, 0, 0, 3.94852, 0
0.299, s00, 0, 5.57371, 0, 0, 3.96215, 0
0.3, s00, 0, 5.57768, 0, 0, 3.97577, 0
0.301, s00, 0, 5.58165, 0, 0, 3.9894, 0
0.302, s00, 0, 5.58564, 0, 0, 4.00302, 0
0.303, s00, 0, 5.58964, 0, 0, 4.01665, 0
0.304, s00, 0, 5.59366, 0, 0, 4.03027, 0
0.305, s00, 0, 5.59769, 0, 0, 4.0439, 0
0.306, s00, 0, 5.60173, 0, 0, 4.05752, 0
0.307, s00, 0, 5.60579, 0, 0, 4.07115, 0
0.308, s00, 0, 5.60986, 0, 0, 4.08477, 0
0.309, s00, 0, 5.61395, 0, 0, 4.0984, 0
0.31, s00, 0, 5.61805, 0, 0, 4.11202, 0
0.311, s00, 0, 5.62216, 0, 0, 4.12565, 0
0.312, s00, 0, 5.62628, 0, 0, 4.13927, 0
0.313, s00, 0, 5.63042, 0, 0, 4.1529, 0
0.314, s00, 0, 5.63458, 0, 0, 4.16652, 0
0.315, s00, 0, 5.63874, 0, 0, 4.18015, 0
0.316, s00, 0, 5.64292, 0, 0, 4.19377, 0
0.317, s00, 0, 5.64712, 0, 0, 4.2074, 0
0.318, s00, 0, 5.65132, 0, 0, 4.22102, 0
0.319, s00, 0, 5.65554, 0, 0, 4.23465, 0
0.32, s00, 0, 5.65978, 0, 0, 4.24827, 0
0.321, s00, 0, 5.66403, 0, 0, 4.2619, 0
0.322, s00, 0, 5.66829, 0, 0, 4.27552, 0
0.323, s00, 0, 5.67257, 0, 0, 4.28915, 0
0.324, s00, 0, 5.67685, 0, 0, 4.30277, 0
0.325, s00, 0, 5.68116, 0, 0, 4.3164, 0
0.326, s00, 0, 5.68547, 0, 0, 4.33002, 0
0.327, s00, 0, 5.6898, 0, 0, 4.34365, 0
0.328, s00, 0, 5.69415, 0, 0, 4.35727, 0
0.329, s00, 0, 5.6985, 0, 0, 4.3709, 0
0.33, s00, 0, 5.70288, 0, 0, 4.38452, 0
0.331, s00, 0, 5.70726, 0, 0, 4.39815, 0
0.332, s00, 0, 5.71166, 0, 0, 4.41177, 0
0.333, s00, 0, 5.71607, 0, 0, 4.4254, 0
0.334, s00, 0, 5.7205, 0, 0, 4.43902, 0
0.335, s00, 0, 5.72493, 0, 0, 4.45265, 0
0.336, s00, 0, 5.72939, 0, 0, 4.46627, 0
0.337, s00, 0, 5.73385, 0, 0, 4.4799, 0
0.338, s00, 0, 5.73833, 0, 0, 4.49352, 0
0.339, s00, 0, 5.74283, 0, 0, 4.50715, 0
0.34, s00, 0, 5.74733, 0, 0, 4.52077, 0
0.341, s00, 0, 5.75185, 0, 0, 4.5344, 0
0.342, s00, 0, 5.75639, 0, 0, 4.54802, 0
0.343, s00, 0, 5.76094, 0, 0, 4.56165, 0
0.344, s00, 0, 5.7655, 0, 0, 4.57527, 0
0.345, s00, 0, 5.77007, 0, 0, 4.5889, 0
0.346, s00, 0, 5.77466, 0, 0, 4.60252, 0
0.347, s00, 0, 5.77927, 0, 0, 4.61615, 0
0.348, s00, 0, 5.78388, 0, 0, 4.62977, 0
0.349, s00, 0, 5.78851, 0, 0, 4.6434, 0
0.35, s00, 0, 5.79315, 0, 0, 4.65702, 0
0.351, s00, 0, 5.79781, 0, 0, 4.67065, 0
0.352, s00, 0, 5.80248, 0, 0, 4.68427, 0
0.353, s00, 0, 5.80717, 0, 0, 4.6979, 0
0.354, s00, 0, 5.81186, 0, 0, 4.71152, 0
0.355, s00, 0, 5.81658, 0, 0, 4.72515, 0
0.356, s00, 0, 5.8213, 0, 0, 4.73877, 0
0.357, s00, 0, 5.82604, 0, 0, 4.7524, 0
0.358, s00, 0, 5.83079, 0, 0, 4.76602, 0
0.359, s00, 0, 5.83556, 0, 0, 4.77965, 0
0.36, s00, 0, 5.84034, 0, 0, 4.79327, 0
0.361, s00, 0, 5.84513, 0, 0, 4.8069, 0
0.362, s00, 0, 5.84994, 0, 0, 4.82052, 0
0.363, s00, 0, 5.85476, 0, 0, 4.83415, 0
0.364, s00, 0, 5.85959, 0, 0, 4.84777, 0
0.365, s00, 0, 5.86444, 0, 0, 4.8614, 0
0.366, s00, 0, 5.8693, 0, 0, 4.87502, 0
0.367, s00, 0, 5.87418, 0, 0, 4.88865, 0
0.368, s00, 0, 5.87907, 0, 0, 4.90227, 0
0.369, s00, 0, 5.88397, 0, 0, 4.9159, 0
0.37, s00, 0, 5.88888, 0, 0, 4.92952, 0
0.371, s00, 0, 5.89381, 0, 0, 4.94315, 0
0.372, s00, 0, 5.89876, 0, 0, 4.95677, 0
0.373, s00, 0, 5.90371, 0, 0, 4.9704, 0
0.374, s00, 0, 5.90868, 0, 0, 4.98402, 0
0.375, s00, 0, 5.91367, 0, 0, 4.99765, 0
0.376, s00, 0, 5.91867, 0, 0, 5.01127, 0
0.377, s00, 0, 5.92368, 0, 0, 5.0249, 0
0.378, s00, 0, 5.9287, 0, 0, 5.03852, 0
0.379, s00, 0, 5.93374, 0, 0, 5.05215, 0
0.38, s00, 0, 5.93879, 0, 0, 5.06577, 0
0.381, s00, 0, 5.94386, 0, 0, 5.0794, 0
0.382, s00, 0, 5.94894, 0, 0, 5.09302, 0
0.383, s00, 0, 5.95403, 0, 0, 5.10665, 0
0.384, s00, 0, 5.95914, 0, 0, 5.12027, 0
0.385, s00, 0, 5.96426, 0, 0, 5.1339, 0
0.386, s00, 0, 5.96939, 0, 0, 5.14752, 0
0.387, s00, 0, 5.97454, 0, 0, 5.16115, 0
0.388, s00, 0, 5.9797, 0, 0, 5.17477, 0
0.389, s00, 0, 5.98487, 0, 0, 5.1884, 0
0.39, s00, 0, 5.99006, 0, 0, 5.20202, 0
0.391, s00, 0, 5.99527, 0, 0, 5.21565, 0
0.392, s00, 0, 6.00048, 0, 0, 5.22927, 0
0.393, s00, 0, 6.00571, 0, 0, 5.2429, 0
0.394, s00, 0, 6.01095, 0, 0, 5.25652, 0
0.395, s00, 0, 6.01621, 0, 0, 5.27015, 0
0.396, s00, 0, 6.02148, 0, 0, 5.28377, 0
0.397, s00, 0, 6.02676, 0, 0, 5.2974, 0
0.398, s00, 0, 6.03206, 0, 0, 5.31102, 0
0.399, s00, 0, 6.03737, 0, 0, 5.32465, 0
0.4, s00, 0, 6.0427, 0, 0, 5.33827, 0
0.401, s00, 0, 6.04803, 0, 0, 5.3519, 0
0.402, s00, 0, 6.05339, 0, 0, 5.36552, 0
0.403, s00, 0, 6.05875, 0, 0, 5.37915, 0
0.404, s00, 0, 6.06413, 0, 0, 5.39277, 0
0.405, s00, 0, 6.06952, 0, 0, 5.4064, 0
0.406, s00, 0, 6.07493, 0, 0, 5.42002, 0
0.407, s00, 0, 6.08035, 0, 0, 5.43365, 0
0.408, s00, 0, 6.08578, 0, 0, 5.44727, 0
0.409, s00, 0, 6.09123, 0, 0, 5.4609, 0
0.41, s00, 0, 6.09669, 0, 0, 5.47452, 0
0.411, s00, 0, 6.10217, 0, 0, 5.48815, 0
0.412, s00, 0, 6.10766, 0, 0, 5.50177, 0
0.413, s00, 0, 6.11316, 0, 0, 5.5154, 0
0.414, s00, 0, 6.11867, 0, 0, 5.52902, 0
0.415, s00, 0, 6.1242, 0, 0, 5.54265, 0
0.416, s00, 0, 6.12974, 0, 0, 5.55627, 0
0.417, s00, 0, 6.1353, 0, 0, 5.5699, 0
0.418, s00, 0, 6.14087, 0, 0, 5.58352, 0
0.419, s00, 0, 6.14645, 0, 0, 5.59715, 0
0.42, s00, 0, 6.15205, 0, 0, 5.61077, 0
0.421, s00, 0, 6.15766, 0, 0, 5.6244, 0
0.422, s00, 0, 6.16329, 0, 0, 5.63802, 0
0.423, s00, 0, 6.16892, 0, 0, 5.65165, 0
0.424, s00, 0, 6.17458, 0, 0, 5.66527, 0
0.425, s00, 0, 6.18024, 0, 0, 5.6789, 0
0.426, s00, 0, 6.18592, 0, 0, 5.69252, 0
0.427, s00, 0, 6.19161, 0, 0, 5.70615, 0
0.428, s00, 0, 6.19732, 0, 0, 5.71977, 0
0.429, s00, 0, 6.20304, 0, 0, 5.7334, 0
0.43, s00, 0, 6.20877, 0, 0, 5.74702, 0
0.431, s00, 0, 6.21452, 0, 0, 5.76065, 0
0.432, s00, 0, 6.22028, 0, 0, 5.77427, 0
0.433, s00, 0, 6.22605, 0, 0, 5.7879, 0
0.434, s00, 0, 6.23184, 0, 0, 5.80152, 0
0.435, s00, 0, 6.23764, 0, 0, 5.81515, 0
0.436, s00, 0, 6.24346, 0, 0, 5.82877, 0
0.437, s00, 0, 6.24929, 0, 0, 5.8424, 0
0.438, s00, 0, 6.25513, 0, 0, 5.85602, 0
0.439, s00, 0, 6.26099, 0, 0, 5.86965, 0
0.44, s00, 0, 6.26685, 0, 0, 5.88327, 0
0.441, s00, 0, 6.27274, 0, 0, 5.8969, 0
0.442, s00, 0, 6.27864, 0, 0, 5.91052, 0
0.443, s00, 0, 6.28455, 0, 0, 5.92415, 0
0.444, s00, 0, 6.29047, 0, 0, 5.93777, 0
0.445, s00, 0, 6.29641, 0, 0, 5.9514, 0
0.446, s00, 0, 6.30236, 0, 0, 5.96502, 0
0.447, s00, 0, 6.30832, 0, 0, 5.97865, 0
0.448, s00, 0, 6.3143, 0, 0, 5.99227, 0
0.449, s00, 0, 6.32029, 0, 0, 6.0059, 0
0.45, s00, 0, 6.3263, 0, 0, 6.01952, 0
0.451, s00, 0, 6.33232, 0, 0, 6.03315, 0
